#Partida,Barruko ,Deskribapena,Has.ko aurrek.,B. betiko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa,Urtea,Funtzionala,Dirección,Kapitulua,Sección,Organikoa
1 01.160.04.231.00 2015,4378.0,ELKARKIDETZA:BERDINTASUNA,4668.0,4668.0,0.0,1009.2,3658.8,1009.2,1009.2,1009.2,1009.2,2015,23100,,1,,01
1 01.160.04.241.00 2015,4379.0,ELKARKIDETZA:TOKI GARAPENA,2334.0,2334.0,0.0,1709.16,624.84,1709.16,1709.16,1709.16,1709.16,2015,24100,,1,,01
1 01.160.04.323.00 2015,4380.0,ELKARKIDETZA:IKASTETXEAK,2848.0,2848.0,0.0,3797.92,-949.92,3797.92,3797.92,3797.92,3797.92,2015,32300,,1,,01
1 01.160.04.323.30 2015,4381.0,ELKARKIDETZA:HAUR-ESKOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,32330,,1,,01
1 01.160.04.326.01 2015,4382.0,ELKARKIDETZA:MUSIKA ESKOLA,10642.0,10642.0,0.0,10724.97,-82.97,10724.97,10724.97,10724.97,10724.97,2015,32601,,1,,01
1 01.160.04.330.00 2015,4383.0,ELKARKIDETZA:KULTURA ZERBITZUA,1899.0,1899.0,0.0,890.1,1008.9,890.1,890.1,890.1,890.1,2015,33000,,1,,01
1 01.160.04.332.10 2015,4384.0,ELKARKIDETZA:LIBURUTEGIA,6177.0,6177.0,0.0,6177.08,-0.08,6177.08,6177.08,6177.08,6177.08,2015,33210,,1,,01
1 01.160.04.333.00 2015,4385.0,ELKARKIDETZA:KULTUR ETXEA,1899.0,1899.0,0.0,1898.96,0.04,1898.96,1898.96,1898.96,1898.96,2015,33300,,1,,01
1 01.160.04.335.00 2015,4386.0,ELKARKIDETZA:EUSKARA ZERBITZUA,3905.0,3905.0,0.0,4201.86,-296.86,4201.86,4201.86,4201.86,4201.86,2015,33500,,1,,01
1 01.160.04.335.10 2015,4387.0,ELKARKIDETZA:EUSKALTEGIA,9257.0,9257.0,0.0,10036.96,-779.96,10036.96,10036.96,10036.96,10036.96,2015,33510,,1,,01
1 01.160.04.335.30 2015,4388.0,ELKARKIDETZA:EUSKARA PLANA,2769.0,2769.0,0.0,2175.8,593.2,2175.8,2175.8,2175.8,2175.8,2015,33530,,1,,01
1 01.160.04.342.00 2015,4389.0,ELKARKIDETZA:KIROLDEGIA,14207.0,14207.0,0.0,12309.5,1897.5,12309.5,12309.5,12309.5,12309.5,2015,34200,,1,,01
1 01.160.04.342.01 2015,4390.0,ELKARKIDETZA:IGERILEKUAK,949.0,949.0,0.0,0.0,949.0,0.0,0.0,0.0,0.0,2015,34201,,1,,01
1 01.160.04.414.00 2015,4391.0,ELKARKIKETZA:INGURUNEAREN HOBEKUNTZA,949.0,949.0,0.0,949.48,-0.48,949.48,949.48,949.48,949.48,2015,41400,,1,,01
1 01.160.04.432.00 2015,4392.0,ELKARKIDETZA:TURISMOA,1385.0,1385.0,0.0,1384.6,0.4,1384.6,1384.6,1384.6,1384.6,2015,43200,,1,,01
1 01.160.04.912.00 2015,4393.0,ELKARKIDETZA: GOBERNU ORGANOAK,1134.0,1134.0,0.0,1384.6,-250.6,1384.6,1384.6,1384.6,1384.6,2015,91200,,1,,01
1 01.160.04.920.00 2015,4394.0,ELKARKIDETZA:ADMINISTRAZIO OROKORRA,8902.0,8902.0,0.0,7775.23,1126.77,7775.23,7775.23,7775.23,7775.23,2015,92000,,1,,01
1 01.160.04.920.10 2015,4395.0,ELKARKIDETZA:PERTSONALA,5664.0,5664.0,0.0,2271.92,3392.08,2271.92,2271.92,2271.92,2271.92,2015,92010,,1,,01
1 01.160.04.920.11 2015,4396.0,ELKARKIDETZA:SEGUR.ETA OSASUNA,1386.0,1386.0,0.0,1384.6,1.4,1384.6,1384.6,1384.6,1384.6,2015,92011,,1,,01
1 01.160.04.920.20 2015,4397.0,ELKARKIDETZA:INFORMATIKA,2521.0,2521.0,0.0,1384.6,1136.4,1384.6,1384.6,1384.6,1384.6,2015,92020,,1,,01
1 01.160.04.920.30 2015,4398.0,ELKARKIDETZA:ARTXIBOA,1694.0,1694.0,0.0,1695.82,-1.82,1695.82,1695.82,1695.82,1695.82,2015,92030,,1,,01
1 01.160.04.929.10 2015,4399.0,ELKARKIDETZA:BAKE EPAITEGIA,952.0,952.0,0.0,361.76,590.24,361.76,361.76,361.76,361.76,2015,92910,,1,,01
1 01.160.04.931.00 2015,4400.0,ELKARKIDETZA:ADMINISTRAZIO EKONOMIKOA,3966.0,3966.0,0.0,3967.74,-1.74,3967.74,3967.74,3967.74,3967.74,2015,93100,,1,,01
1 01.160.04.932.00 2015,4401.0,ELKARKIDETZA:BILKETA,5928.0,5928.0,0.0,5631.74,296.26,5631.74,5631.74,5631.74,5631.74,2015,93200,,1,,01
1 01.160.04.933.00 2015,4402.0,ELKARKIDETZA:ONDAREA ETA KONTRATAZIOA,4528.0,4528.0,0.0,1135.96,3392.04,1135.96,1135.96,1135.96,1135.96,2015,93300,,1,,01
1 01.160.06.920.10 2015,4411.0,ASISTENTZIA MEDIKU-FARMAZEUTIKOA,5500.0,5500.0,0.0,4950.0,550.0,4950.0,4950.0,4950.0,4950.0,2015,92010,,1,,01
1 01.161.03.920.10 2015,4412.0,ERRETIRO AURRERATUEN KALTE-ORDAINAK,159000.0,159000.0,0.0,146223.64,12776.36,146223.64,146223.64,146223.64,146223.64,2015,92010,,1,,01
1 01.601.01.150.10 2013,4827.0,AZPIEGITURAK ETA URBANIZAZIOAK,0.0,15768.72,0.0,14701.5,1067.22,14701.5,14701.5,14701.5,14701.5,2013,15010,,6,,01
1 02.162.01.335.30 2015,4413.0,LANGILEAK EUSKALDUNTZEKO POLTSA,3000.0,3000.0,0.0,2217.7,782.3,2217.7,2217.7,2217.7,2217.7,2015,33530,,1,,02
1 02.162.01.920.10 2015,4414.0,LANGILEEN PRESTAKUNTZAKO GASTUAK,20000.0,20000.0,0.0,6518.86,13481.14,6518.86,6518.86,6518.86,6518.86,2015,92010,,1,,02
1 02.162.05.912.00 2015,4415.0,BIZITZA ETA ISTRIPU ASEG:GOBERNU ORGANOA,3500.0,3500.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,2015,91200,,1,,02
1 02.162.05.920.10 2015,4416.0,BIZITZA ETA ISTRIPU ASEG:PERTSONALA,37000.0,37000.0,0.0,38589.47,-1589.47,38589.47,38589.47,38589.47,38589.47,2015,92010,,1,,02
1 02.211.01.342.00 2015,4417.0,MANTEN:KIROLDEGIA,85000.0,85000.0,0.0,58746.17,26253.83,58746.17,56482.96,56121.17,56121.17,2015,34200,,2,,02
1 02.211.01.342.00 2014,4692.0,MANTEN:KIROLDEGIA,0.0,21068.16,0.0,16094.45,4973.71,16094.45,16094.45,16094.45,16094.45,2014,34200,,2,,02
1 02.211.01.342.01 2015,4418.0,MANTEN:IGERILEKUAK,16000.0,16000.0,0.0,12907.65,3092.35,12907.65,12907.65,12907.65,12907.65,2015,34201,,2,,02
1 02.211.01.342.02 2015,4419.0,MANTEN:ZUBIPE ZELAIA,6000.0,39303.12,0.0,36827.59,2475.53,36827.59,36827.59,36827.59,36827.59,2015,34202,,2,,02
1 02.211.01.342.03 2015,4420.0,MANTEN:LANDARE ZELAIA,6000.0,58723.11,0.0,59908.09,-1184.98,59908.09,59908.09,59908.09,59908.09,2015,34203,,2,,02
1 02.211.01.342.03 2014,4805.0,MANTEN:LANDARE ZELAIA,0.0,8566.98,0.0,8566.98,0.0,8566.98,8566.98,8566.98,8566.98,2014,34203,,2,,02
1 02.211.01.342.09 2015,4421.0,MANTEN:B.KIROL INSTALAKUNTZAK,2500.0,2500.0,0.0,2476.44,23.56,2476.44,2476.44,2476.44,2476.44,2015,34209,,2,,02
1 02.211.01.342.09 2014,4806.0,MANTEN:B.KIROL INSTALAKUNTZAK,0.0,728.18,0.0,0.0,728.18,0.0,0.0,0.0,0.0,2014,34209,,2,,02
1 02.212.01.342.00 2015,4422.0,GIMNASIOKO MAK.KONPONKETA,6600.0,6600.0,0.0,7808.1,-1208.1,7808.1,7808.1,7808.1,7808.1,2015,34200,,2,,02
1 02.213.01.132.00 2015,4423.0,MANT.IBILG:UDALTZAINGOA,12240.0,12240.0,0.0,10461.37,1778.63,10461.37,10461.37,10461.37,10461.37,2015,13200,,2,,02
1 02.215.01.920.20 2015,4424.0,MANT:EKIPO INFORMATIKOA,35000.0,35000.0,0.0,35709.82,-709.82,35709.82,33683.47,33683.47,33683.47,2015,92020,,2,,02
1 02.220.02.241.00 2015,4425.0,PRENTSA:TOKI GARAPENA,750.0,750.0,0.0,40.7,709.3,40.7,40.7,40.7,40.7,2015,24100,,2,,02
1 02.220.02.920.30 2015,4426.0,LIB.ALDIZ.FOTOKOP:ARTXIBOA,1500.0,1500.0,0.0,23.17,1476.83,23.17,23.17,23.17,23.17,2015,92030,,2,,02
1 02.221.04.132.00 2015,4427.0,ERREGAIA: UDALTZAINGOA,9180.0,9180.0,0.0,9952.17,-772.17,9952.17,9952.17,9952.17,9952.17,2015,13200,,2,,02
1 02.221.05.920.10 2015,4428.0,ARROPAK,10000.0,10000.0,0.0,10425.98,-425.98,10425.98,9322.46,9322.46,9322.46,2015,92010,,2,,02
1 02.221.06.323.30 2015,4429.0,ELIKAGAIAK:HAUR-ESKOLA,20000.0,20000.0,0.0,25081.04,-5081.04,25081.04,25081.04,25081.04,25081.04,2015,32330,,2,,02
1 02.221.08.342.00 2015,4430.0,FARMAZI EKOIZKINAK: KIROLDEGIA,1000.0,1000.0,0.0,24.08,975.92,24.08,24.08,24.08,24.08,2015,34200,,2,,02
1 02.221.13.342.00 2015,4431.0,IGERITEG.PRODUKT.BEREZIAK,6000.0,6000.0,0.0,6122.92,-122.92,6122.92,6122.92,6484.71,6484.71,2015,34200,,2,,02
1 02.221.13.342.01 2015,4432.0,PRODUKT.BEREZ:IGERILEKUAK,10000.0,10000.0,0.0,6343.58,3656.42,6343.58,6343.58,6343.58,6343.58,2015,34201,,2,,02
1 02.221.14.342.00 2015,4433.0,KIROL MATERIALA,5000.0,5000.0,0.0,4986.43,13.57,3186.43,1352.7,1352.7,1352.7,2015,34200,,2,,02
1 02.221.14.342.00 2014,4810.0,KIROL MATERIALA,0.0,3081.74,0.0,2976.59,105.15,2976.59,2976.59,2976.59,2976.59,2014,34200,,2,,02
1 02.221.15.342.00 2015,4434.0,BAINUTXANO HORNIDURA,200.0,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,2015,34200,,2,,02
1 02.221.98.334.10 2015,4435.0,AUZO.HAUR TAIEL.MATERIALA,2121.0,2121.0,0.0,849.02,1271.98,849.02,849.02,849.02,849.02,2015,33410,,2,,02
1 02.221.99.231.03 2015,4436.0,MATERIALA:GAZTEDIA,6000.0,6000.0,0.0,5995.72,4.28,5995.72,5995.72,5995.72,5995.72,2015,23103,,2,,02
1 02.221.99.334.10 2015,4437.0,KULTURAKO TAILERRAKO MATERIALAK,3000.0,3000.0,0.0,782.41,2217.59,782.41,782.41,782.41,782.41,2015,33410,,2,,02
1 02.222.01.920.00 2015,4438.0,KOMUNIKAZIO TELEFONIKOAK,49000.0,49000.0,0.0,54466.2,-5466.2,54466.2,54466.2,54466.2,54466.2,2015,92000,,2,,02
1 02.222.02.920.00 2015,4439.0,KOMUNIKAZIO POSTA BIDEZKOAK,30000.0,30000.0,0.0,33221.38,-3221.38,33221.38,33221.38,33221.38,33221.38,2015,92000,,2,,02
1 02.222.05.920.20 2015,4440.0,KOMUNIKAZIO INFORMATIKOAK,138000.0,138000.0,0.0,132027.47,5972.53,132027.47,132027.47,132027.47,132027.47,2015,92020,,2,,02
1 02.224.01.933.00 2015,4441.0,ERAIKINEN ASEGURUA,51600.0,51600.0,0.0,40171.08,11428.92,40171.08,40171.08,40171.08,40171.08,2015,93300,,2,,02
1 02.224.02.933.00 2015,4442.0,IBILGAILUEN ASEGURUA,7500.0,7500.0,0.0,7716.37,-216.37,7716.37,7716.37,7716.37,7716.37,2015,93300,,2,,02
1 02.224.99.933.00 2015,4443.0,ERANTZUKIZUN ZIBILEKO ASEGURUA,27000.0,27000.0,0.0,26580.64,419.36,26580.64,26580.64,26580.64,26580.64,2015,93300,,2,,02
1 02.226.02.912.00 2015,4444.0,PROTOK.ETA ORDEZK.ARRETAK,6000.0,6000.0,0.0,5707.65,292.35,5707.65,5707.65,5707.65,5707.65,2015,91200,,2,,02
1 02.226.03.323.00 2015,4445.0,PUBLIZITATEA:IKASTETXEAK,2700.0,2700.0,0.0,1821.05,878.95,1821.05,1821.05,1821.05,1821.05,2015,32300,,2,,02
1 02.226.03.323.00 2014,4793.0,PUBLIZITATEA:IKASTETXEAK,0.0,4620.0,0.0,4570.0,50.0,4570.0,4570.0,4570.0,4570.0,2014,32300,,2,,02
1 02.226.03.326.01 2015,4446.0,PUBLIZITATEA:MUSIKA ESKOLA,800.0,800.0,0.0,151.3,648.7,151.3,151.3,151.3,151.3,2015,32601,,2,,02
1 02.226.03.334.00 2015,4447.0,PUBLIZITATEA: KULTURA ZERBITZUA,15000.0,15000.0,0.0,11953.08,3046.92,11953.08,10487.77,10487.77,10487.77,2015,33400,,2,,02
1 02.226.03.334.00 2014,4700.0,PUBLIZITATEA: KULTURA ZERBITZUA,0.0,1023.99,0.0,0.0,1023.99,0.0,0.0,0.0,0.0,2014,33400,,2,,02
1 02.226.03.335.10 2015,4448.0,PUBLIZITATEA:EUSKALTEGIA,4000.0,4000.0,0.0,4489.01,-489.01,4489.01,4489.01,4489.01,4489.01,2015,33510,,2,,02
1 02.226.03.912.00 2015,4449.0,PUBLIZIT:GOBERN.ORGANOAK,15000.0,15000.0,0.0,17845.72,-2845.72,17845.72,17845.72,17845.72,17845.72,2015,91200,,2,,02
1 02.226.03.920.30 2015,4450.0,ARGITALPENAK:ARTXIBOA,10000.0,10000.0,0.0,4659.2,5340.8,4659.2,4659.2,4659.2,4659.2,2015,92030,,2,,02
1 02.226.03.932.00 2015,4451.0,PUBLIZITATEA:BILKETA,1500.0,1500.0,0.0,1115.92,384.08,1115.92,1115.92,1115.92,1115.92,2015,93200,,2,,02
1 02.226.04.920.00 2015,4452.0,GASTU JURIDIKOAK:ADMIN.OROKORRA,20000.0,20000.0,0.0,17579.64,2420.36,17579.64,17579.64,17579.64,17579.64,2015,92000,,2,,02
1 02.226.06.231.03 2015,4453.0,GAZTERIA PROIEKTUAK,20000.0,20000.0,0.0,5372.4,14627.6,5372.4,0.0,0.0,0.0,2015,23103,,2,,02
1 02.226.06.323.00 2015,4454.0,KULTUR EKINTZAK:IKASTETXEAK,8000.0,8000.0,0.0,5577.77,2422.23,5577.77,2249.86,2249.86,2249.86,2015,32300,,2,,02
1 02.226.06.323.00 2014,4794.0,KULTUR EKINTZAK:IKASTETXEAK,0.0,2898.62,0.0,2898.62,0.0,2898.62,2898.62,2898.62,2898.62,2014,32300,,2,,02
1 02.226.06.326.01 2015,4455.0,KONTZERTUAK:MUSIKA ESKOLA,20305.0,20305.0,0.0,18901.36,1403.64,18901.36,18901.36,18901.36,18901.36,2015,32601,,2,,02
1 02.226.06.334.00 2015,4456.0,KULTUR EKINTZAK,118777.0,118777.0,0.0,117307.77,1469.23,117307.77,117307.77,117307.77,117307.77,2015,33400,,2,,02
1 02.226.06.334.00 2014,4702.0,KULTUR EKINTZAK,0.0,5097.7,0.0,2377.65,2720.05,2377.65,2377.65,2377.65,2377.65,2014,33400,,2,,02
1 02.226.06.335.00 2015,4457.0,EKINTZA-KANPAINA:EUSKARA ZERBITZUA,17000.0,17000.0,0.0,16568.76,431.24,16568.76,14632.76,14632.76,14632.76,2015,33500,,2,,02
1 02.226.06.335.00 2014,4704.0,EKINTZA-KANPAINA:EUSKARA ZERBITZUA,0.0,278.3,0.0,278.3,0.0,278.3,278.3,278.3,278.3,2014,33500,,2,,02
1 02.226.06.338.00 2015,4458.0,JAIAK ETA JAIALDIAK,161020.0,161020.0,0.0,157389.67,3630.33,157389.67,157389.67,157389.67,157389.67,2015,33800,,2,,02
1 02.226.06.341.00 2015,4690.0,ESKOLA-KIROLA,0.0,17000.0,0.0,16999.78,0.22,16999.78,16999.78,16999.78,16999.78,2015,34100,,2,,02
1 02.226.06.342.00 2015,4459.0,EKINTZAK: KIROL JOLASGARRIAK,12500.0,12500.0,0.0,12430.18,69.82,12430.18,12430.18,12430.18,12430.18,2015,34200,,2,,02
1 02.226.06.342.00 2014,4812.0,EKINTZAK: KIROL JOLASGARRIAK,0.0,3528.0,0.0,3528.0,0.0,3528.0,3528.0,3528.0,3528.0,2014,34200,,2,,02
1 02.226.06.342.00 2013,4811.0,EKINTZAK: KIROL JOLASGARRIAK,0.0,496.39,0.0,0.0,496.39,0.0,0.0,0.0,0.0,2013,34200,,2,,02
1 02.226.06.920.30 2015,4460.0,IKERKETA.ARTXIBOA,12000.0,12000.0,0.0,6313.44,5686.56,6313.44,6313.44,6313.44,6313.44,2015,92030,,2,,02
1 02.226.95.170.00 2015,4461.0,OLIO BERRERABILPENA.INGURUGIROA,12000.0,12000.0,0.0,11321.92,678.08,11321.92,11321.92,11321.92,11321.92,2015,17000,,2,,02
1 02.226.95.231.00 2015,4462.0,HEZKIDETZA PROGR.BERDINTASUNA,42600.0,42600.0,0.0,44885.12,-2285.12,44885.12,44885.12,44885.12,44885.12,2015,23100,,2,,02
1 02.226.95.231.02 2015,4463.0,HARRERA PLANA.INMIGRAZIOA,18200.0,18200.0,0.0,10200.0,8000.0,10200.0,10200.0,10200.0,10200.0,2015,23102,,2,,02
1 02.226.96.170.10 2015,4464.0,ESKOLAKO AGENDA 21,19000.0,19000.0,0.0,14862.08,4137.92,14462.08,13162.08,13162.08,13162.08,2015,17010,,2,,02
1 02.226.96.231.00 2015,4465.0,TAILERRAK.BERDINTASUNA,35000.0,35000.0,0.0,22564.09,12435.91,22564.09,22564.09,22564.09,22564.09,2015,23100,,2,,02
1 02.226.96.231.02 2015,4466.0,BESTE PROGR.INMIGRAZIOA,7800.0,7800.0,0.0,6946.07,853.93,6946.07,5026.07,5026.07,5026.07,2015,23102,,2,,02
1 02.226.96.231.02 2014,4801.0,H.GASTU:INMIGRAZIOA,0.0,2040.0,0.0,2040.0,0.0,2040.0,1800.0,1800.0,1800.0,2014,23102,,2,,02
1 02.226.97.230.02 2015,4467.0,LANKIDETZA PROIEKTUAK.GASTUAK.,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2015,23002,,2,,02
1 02.226.97.231.00 2015,4468.0,BESTE PROGR.BERDINTASUNA,39000.0,39000.0,0.0,30436.58,8563.42,30436.58,24047.01,24047.01,24047.01,2015,23100,,2,,02
1 02.226.97.241.01 2015,4469.0,FUNTZ.GASTU:ikastaroak,30735.0,30735.0,0.0,18955.57,11779.43,18955.57,18955.57,18955.57,18955.57,2015,24101,,2,,02
1 02.226.97.335.50 2015,4470.0,GASTETXO ALDIZKARIA,5100.0,5100.0,0.0,4893.36,206.64,4893.36,4893.36,4893.36,4893.36,2015,33550,,2,,02
1 02.226.97.920.00 2015,4471.0,IRAGARKI OFIZIALAK,25000.0,50000.0,0.0,43946.6,6053.4,43946.6,43946.6,43946.6,43946.6,2015,92000,,2,,02
1 02.226.97.924.00 2015,4472.0,2.ESKUKO AZOKA,3500.0,3500.0,0.0,3000.03,499.97,3000.03,3000.03,3000.03,3000.03,2015,92400,,2,,02
1 02.226.98.132.00 2015,4473.0,MATERIALA.BIDE HEZIKETA,6000.0,6000.0,0.0,5955.12,44.88,5955.12,5955.12,5955.12,5955.12,2015,13200,,2,,02
1 02.226.98.170.10 2015,4474.0,TOKIKO AGENDA 21,60700.0,60700.0,0.0,35078.95,25621.05,35078.95,35078.95,35078.95,35078.95,2015,17010,,2,,02
1 02.226.98.230.02 2015,4475.0,SENTIBERATZE KANPAINAK,5000.0,5000.0,0.0,4829.37,170.63,4829.37,4829.37,4829.37,4829.37,2015,23002,,2,,02
1 02.226.98.231.03 2015,4476.0,GAZTE-TXOKOA,66105.0,66105.0,0.0,65833.5,271.5,65833.5,65833.5,65833.5,65833.5,2015,23103,,2,,02
1 02.226.98.241.00 2015,4477.0,ORIENTAZIO ZERBITZUA,100.0,12705.0,0.0,12705.0,0.0,12705.0,12705.0,12705.0,12705.0,2015,24100,,2,,02
1 02.226.98.324.10 2015,4478.0,FUNTZ.GASTU:HLP programak,16000.0,16000.0,0.0,8387.09,7612.91,8387.09,8387.09,8387.09,8387.09,2015,32410,,2,,02
1 02.226.98.335.00 2015,4834.0,EUSKARAREN ALDEKO EKIMENAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,33500,,2,,02
1 02.226.98.335.10 2015,4479.0,KANP.JARDUER.GAST:EUSKALTEGIA,1000.0,1000.0,0.0,1005.0,-5.0,1005.0,1005.0,1005.0,1005.0,2015,33510,,2,,02
1 02.226.98.335.50 2015,4480.0,IKASLEEN TXOKOA,5173.0,5173.0,0.0,5172.75,0.25,5172.75,5172.75,5172.75,5172.75,2015,33550,,2,,02
1 02.226.98.912.00 2015,4481.0,TXOTX GARAIAREN HASIERA,7000.0,7000.0,0.0,6961.67,38.33,6961.67,6961.67,6961.67,6961.67,2015,91200,,2,,02
1 02.226.98.933.00 2015,4482.0,ONDASUN PARTIK.KALTEETAR.KALTE-ORDAINAK,2000.0,9547.32,0.0,9072.13,475.19,9072.13,9072.13,9072.13,9072.13,2015,93300,,2,,02
1 02.226.99.132.00 2015,4483.0,H.GASTU:UDALTZAINGOA,6000.0,6000.0,0.0,5946.7,53.3,5946.7,5946.7,5946.7,5946.7,2015,13200,,2,,02
1 02.226.99.170.00 2015,4484.0,MATERIALA.BESTE.INGURUGIROA,14000.0,19000.0,0.0,18760.55,239.45,18760.55,18760.55,18760.55,18760.55,2015,17000,,2,,02
1 02.226.99.170.00 2014,4709.0,H.GASTU: INGURUGIROA,0.0,2299.0,0.0,151.47,2147.53,151.47,151.47,151.47,151.47,2014,17000,,2,,02
1 02.226.99.230.02 2015,4485.0,PROGRAMAK.LANKIDETZA,7257.0,7257.0,0.0,6244.6,1012.4,6244.6,6244.6,6244.6,6244.6,2015,23002,,2,,02
1 02.226.99.231.00 2014,4825.0,H.GASTU:BERDINTASUNA,0.0,19066.68,0.0,16196.3,2870.38,16196.3,13299.3,13299.3,13299.3,2014,23100,,2,,02
1 02.226.99.231.03 2015,4486.0,H.GASTU:GAZTEDIA,1000.0,1000.0,0.0,575.96,424.04,575.96,575.96,575.96,575.96,2015,23103,,2,,02
1 02.226.99.241.03 2015,4487.0,FUNTZ.GASTU:enplegu prog-Diputazioa,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2015,24103,,2,,02
1 02.226.99.241.03 2014,4796.0,FUNTZ.GASTU:ikastaroak,0.0,6101.46,0.0,5590.67,510.79,5590.67,5590.67,5590.67,5590.67,2014,24103,,2,,02
1 02.226.99.323.20 2015,4488.0,H.GASTU:INGURUMEN-HEZKUNTZA,2000.0,2000.0,0.0,3742.99,-1742.99,3742.99,3742.99,3742.99,3742.99,2015,32320,,2,,02
1 02.226.99.323.30 2015,4489.0,H.GASTU:HAUR-ESKOLA,1500.0,1500.0,0.0,182.52,1317.48,182.52,182.52,182.52,182.52,2015,32330,,2,,02
1 02.226.99.326.01 2015,4490.0,H.GASTU:MUSIKA ESKOLA,4900.0,4900.0,0.0,4389.93,510.07,4389.93,4389.93,4389.93,4389.93,2015,32601,,2,,02
1 02.226.99.332.10 2015,4491.0,EKIMENAK.BESTE.LIBURUTEGIA,30000.0,30000.0,0.0,23310.53,6689.47,23310.53,23310.53,23310.53,23310.53,2015,33210,,2,,02
1 02.226.99.332.10 2014,4711.0,H.GASTU:LIBURUTEGIA,0.0,93.15,0.0,0.0,93.15,0.0,0.0,0.0,0.0,2014,33210,,2,,02
1 02.226.99.334.00 2015,4492.0,H.GASTU:KULTURA ZERBITZUA,2700.0,2700.0,0.0,3897.25,-1197.25,3897.25,3897.25,3897.25,3897.25,2015,33400,,2,,02
1 02.226.99.335.00 2015,4493.0,H.GASTU:EUSKARA ZERBITZUA,600.0,600.0,0.0,569.87,30.13,569.87,569.87,569.87,569.87,2015,33500,,2,,02
1 02.226.99.335.10 2015,4494.0,EKINTZAK:EUSKALTEGIA,1500.0,1500.0,0.0,861.38,638.62,861.38,861.38,861.38,861.38,2015,33510,,2,,02
1 02.226.99.335.20 2015,4495.0,BURUNTZALD.EUSKERA EGITASMOAK,30000.0,30000.0,0.0,28242.18,1757.82,28242.18,28242.18,28242.18,28242.18,2015,33520,,2,,02
1 02.226.99.335.20 2014,4713.0,BURUNTZALD.EUSKERA EGITASMOAK,0.0,511.14,0.0,0.0,511.14,0.0,0.0,0.0,0.0,2014,33520,,2,,02
1 02.226.99.335.30 2015,4496.0,H.GASTU:EUSKARA PLANA,900.0,900.0,0.0,120.84,779.16,120.84,120.84,120.84,120.84,2015,33530,,2,,02
1 02.226.99.335.40 2015,4497.0,MATERIALA.UDALEKUAK,6000.0,6000.0,0.0,5765.69,234.31,5765.69,5765.69,5765.69,5765.69,2015,33540,,2,,02
1 02.226.99.335.50 2015,4498.0,H.GASTU(ARGITALPEN...):EUSKARA-IRAKASKUN,7000.0,7000.0,0.0,6740.3,259.7,6740.3,6740.3,6740.3,6740.3,2015,33550,,2,,02
1 02.226.99.335.50 2014,4715.0,H.GASTU:EUSKARA IRAKASKUNTZA,0.0,2300.0,0.0,2300.0,0.0,2300.0,2300.0,2300.0,2300.0,2014,33550,,2,,02
1 02.226.99.338.00 2015,4499.0,MATERIALA.JAIAK,5000.0,5000.0,0.0,4472.46,527.54,4472.46,4472.46,4472.46,4472.46,2015,33800,,2,,02
1 02.226.99.342.00 2015,4500.0,MATERIALA.-H.GASTU: KIROLDEGIA,6000.0,6000.0,0.0,5595.49,404.51,5595.49,5595.49,5595.49,5595.49,2015,34200,,2,,02
1 02.226.99.342.01 2015,4501.0,MATERIALA.- H.GASTU: IGERILEKUAK,2500.0,2500.0,0.0,2599.66,-99.66,2599.66,2599.66,2599.66,2599.66,2015,34201,,2,,02
1 02.226.99.432.00 2015,4502.0,MATERIALA.BESTE. TURISMOA,42000.0,42000.0,0.0,36938.58,5061.42,36938.58,33338.74,33338.74,33338.74,2015,43200,,2,,02
1 02.226.99.912.00 2015,4503.0,H.GASTU:GOBERNU ORGANOAK,2000.0,2000.0,0.0,3586.58,-1586.58,3586.58,3586.58,3586.58,3586.58,2015,91200,,2,,02
1 02.226.99.920.00 2015,4504.0,HARPIDETZAK.BESTE.ADMINIS.OROKORRA,25000.0,25000.0,0.0,26818.07,-1818.07,26818.07,26818.07,26818.07,26818.07,2015,92000,,2,,02
1 02.226.99.920.11 2015,4505.0,MATERIALA.SEGURT.OSASUNA,10000.0,10000.0,0.0,9471.18,528.82,9471.18,6476.43,6476.43,6476.43,2015,92011,,2,,02
1 02.226.99.920.30 2015,4506.0,HAIBAT(AGIRIEN ZAHARB...):ARTXIBOA,5000.0,5000.0,0.0,4483.66,516.34,4483.66,4483.66,4483.66,4483.66,2015,92030,,2,,02
1 02.226.99.924.00 2015,4507.0,PARTEHARTZE EKIMENAK,20000.0,40945.0,0.0,33605.72,7339.28,33605.72,33605.72,33605.72,33605.72,2015,92400,,2,,02
1 02.226.99.929.00 2015,4509.0,KREDITU GLOBALA,238623.0,23864.69,0.0,0.0,23864.69,0.0,0.0,0.0,0.0,2015,92900,,2,,02
1 02.226.99.933.00 2015,4510.0,ETXEBIZITZEN GASTUAK (ALOKABIDE),5200.0,5200.0,0.0,5193.72,6.28,5193.72,5193.72,5193.72,5193.72,2015,93300,,2,,02
