#Urtea,Eko. azpikontzeptua,Deskribapena,Programa,Departamentua,Hasierako aurr.,Igoerak,Atxekipenak ,Behin bet aurr.,Onart. Oblig.
2015,12102,Berariazko osagarria,16500,02,0.0,0.0,0.0,0.0,44125.49
2015,16001,Gizarte segurantza,16500,02,52863.25,0.0,0.0,52863.25,67375.07
2015,21201,"Makineria, instalazioak eta tresneria",16500,09,75000.0,0.0,0.0,75000.0,37682.41
2015,22101,Energia elektrikoa,16500,09,400000.0,0.0,0.0,400000.0,384315.48
2015,62301,Makineria,16500,09,100000.0,0.0,0.0,100000.0,5677.93
2015,21001,Azpiegitura eta ondasun naturalak,16600,09,0.0,0.0,0.0,0.0,148120.04
2015,12001,Oinarrizko ordainketak,17000,02,33190.78,0.0,0.0,33190.78,29038.59
2015,12002,Oinarrizko ordainketak,17000,02,12231.1,0.0,0.0,12231.1,15391.79
2015,12101,Destino osagarria,17000,02,56858.48,0.0,0.0,56858.48,65151.45
2015,12102,Berariazko osagarria,17000,02,29860.25,0.0,0.0,29860.25,36098.28
2015,16001,Gizarte segurantza,17000,02,35810.11,0.0,0.0,35810.11,34136.13
2015,22001,Material arrunt ez-inbentariagarria,17000,05,200.0,0.0,0.0,200.0,200.0
2015,22607,Beste hainbat gastu,17000,05,35000.0,0.0,0.0,35000.0,35052.02
2015,22703,Balorazio eta peritu-lanak,17000,05,25000.0,0.0,0.0,25000.0,10999.0
2015,23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",17000,05,500.0,0.0,0.0,500.0,823.38
2015,48101,Entitate eta erakundeei diru-laguntzak,17000,05,10000.0,0.0,0.0,10000.0,0.0
2015,60900,Bestelako inbertsioak,17000,05,0.0,12507.82,0.0,12507.82,12507.82
2015,64206,Planeamendua,17000,05,15000.0,0.0,0.0,15000.0,14758.0
2015,64207,Planeamendua,17000,05,0.0,0.0,0.0,0.0,0.0
2015,64208,Planeamendua,17000,05,70000.0,24150.0,0.0,94150.0,70926.97
2015,73101,Erakunde autonomoei,17000,05,29000.0,0.0,0.0,29000.0,29000.0
2015,22101,Energia elektrikoa,17000,09,5000.0,0.0,0.0,5000.0,7136.33
2015,22704,Kontratu soziokulturalak,17000,09,48921.0,0.0,0.0,48921.0,0.0
2015,12001,Oinarrizko ordainketak,17100,02,40572.7,0.0,0.0,40572.7,24386.7
2015,12002,Oinarrizko ordainketak,17100,02,0.0,0.0,0.0,0.0,9096.62
2015,12101,Destino osagarria,17100,02,84881.3,0.0,0.0,84881.3,69999.85
2015,12102,Berariazko osagarria,17100,02,0.0,0.0,0.0,0.0,25601.46
2015,13101,Aldi baterako laborala,17100,02,0.0,0.0,0.0,0.0,1078.66
2015,13102,Aldi baterako laborala,17100,02,0.0,0.0,0.0,0.0,3186.38
2015,16001,Gizarte segurantza,17100,02,33998.03,0.0,0.0,33998.03,36758.38
2015,64202,Planeamendua,17100,05,5000.0,0.0,0.0,5000.0,0.0
2015,64205,Planeamendua,17100,05,15000.0,0.0,0.0,15000.0,4042.68
2015,21001,Azpiegitura eta ondasun naturalak,17100,09,70000.0,0.0,0.0,70000.0,71620.74
2015,22701,Garbiketa,17100,09,488500.0,0.0,0.0,488500.0,488500.0
2015,60101,Azpiegitura eta urbanizazioa,17100,09,0.0,38135.0,0.0,38135.0,0.0
2015,60102,Azpiegitura eta urbanizazioak,17200,04,0.0,100000.0,0.0,100000.0,0.0
2015,60001,Inbertsioa lurretan,17200,05,0.0,60000.0,0.0,60000.0,0.0
2015,62301,Makineria,17210,04,0.0,3100.0,0.0,3100.0,3091.79
2015,64201,Planeamendua,17210,05,65000.0,0.0,0.0,65000.0,37700.0
2015,64204,Planeamendua,17210,05,35000.0,0.0,0.0,35000.0,6322.49
2015,64303,"Ikerketa, azterketa eta proiektuak",17210,05,0.0,0.0,0.0,0.0,0.0
2015,73102,Erakunde autonomoei,17210,05,15000.0,0.0,0.0,15000.0,15000.0
2015,16004,Elkarkidetzaren kuotak,22100,02,300000.0,0.0,0.0,300000.0,255675.45
2015,16103,Erretiro aurreratuen kalte-ordainak,22100,02,60000.0,0.0,0.0,60000.0,101169.54
2015,12001,Oinarrizko ordainketak,23000,02,107931.05,0.0,0.0,107931.05,64486.29
2015,12002,Oinarrizko ordainketak,23000,02,18058.43,0.0,0.0,18058.43,51744.37
2015,12101,Destino osagarria,23000,02,189016.94,0.0,0.0,189016.94,158182.04
2015,12102,Berariazko osagarria,23000,02,36881.18,0.0,0.0,36881.18,134377.85
2015,16001,Gizarte segurantza,23000,02,95361.54,0.0,0.0,95361.54,105664.12
2015,22201,Telefono bidezkoak,23000,02,4000.0,0.0,0.0,4000.0,5256.78
2015,21201,"Makineria, instalazioak eta tresneria",23000,07,2450.0,0.0,0.0,2450.0,1376.37
2015,22001,Material arrunt ez-inbentariagarria,23000,07,4000.0,0.0,0.0,4000.0,3042.57
2015,22199,Bestelako hornidurak,23000,07,5000.0,0.0,0.0,5000.0,4068.8
2015,22698,Beste hainbat gastu,23000,07,0.0,2670.0,0.0,2670.0,0.0
2015,22699,Beste hainbat gastu,23000,07,5000.0,0.0,0.0,5000.0,814.15
2015,23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",23000,07,1000.0,0.0,0.0,1000.0,1535.22
2015,23901,Bestelako kalte-ordainak,23000,07,3000.0,0.0,0.0,3000.0,3901.57
2015,48001,Giza larrialdietako laguntzak,23000,07,90000.0,0.0,2670.0,87330.0,91301.91
2015,48103,Entitate eta erakundeei diru-laguntzak,23000,07,88000.0,0.0,88000.0,0.0,0.0
2015,21101,Eraikinak eta bestelako eraikuntzak,23000,09,4000.0,0.0,0.0,4000.0,1010.06
2015,22101,Energia elektrikoa,23000,09,24000.0,0.0,0.0,24000.0,32665.51
2015,22103,Gasa,23000,09,4000.0,0.0,0.0,4000.0,4894.49
2015,22701,Garbiketa,23000,09,38500.0,0.0,0.0,38500.0,37181.4
2015,12002,Oinarrizko ordainketak,23020,02,10755.38,0.0,0.0,10755.38,9623.32
2015,12102,Berariazko osagarria,23020,02,20706.93,0.0,0.0,20706.93,22882.76
2015,16001,Gizarte segurantza,23020,02,8526.29,0.0,0.0,8526.29,9972.26
2015,12001,Oinarrizko ordainketak,23100,02,83239.25,0.0,0.0,83239.25,44236.16
2015,12002,Oinarrizko ordainketak,23100,02,0.0,0.0,0.0,0.0,32532.0
2015,12101,Destino osagarria,23100,02,125863.64,0.0,0.0,125863.64,83856.44
2015,12102,Berariazko osagarria,23100,02,0.0,0.0,0.0,0.0,80877.44
2015,16001,Gizarte segurantza,23100,02,56666.88,0.0,0.0,56666.88,73945.46
2015,22704,Kontratu soziokulturalak,23100,07,438700.0,0.0,0.0,438700.0,440324.43
2015,22798,Kanpoko bestelako lanak,23100,07,13900.0,0.0,0.0,13900.0,8437.5
2015,22799,Kanpoko bestelako lanak,23100,07,30000.0,0.0,0.0,30000.0,30000.0
2015,48001,Giza larrialdietako laguntzak,23100,07,10000.0,0.0,0.0,10000.0,8202.0
2015,48002,Gizarte babeserako aparteko proiektuak,23100,07,26000.0,3000.0,0.0,29000.0,23198.0
2015,48003,Dirulaguntzak: familiei,23100,07,3000.0,0.0,0.0,3000.0,517.5
2015,12001,Oinarrizko ordainketak,23110,02,23555.28,0.0,0.0,23555.28,2081.13
2015,12002,Oinarrizko ordainketak,23110,02,0.0,0.0,0.0,0.0,21741.77
2015,12101,Destino osagarria,23110,02,43093.26,0.0,0.0,43093.26,6639.41
2015,12102,Berariazko osagarria,23110,02,0.0,0.0,0.0,0.0,48480.94
2015,13001,Oinarrizko ordainketak,23110,02,0.0,0.0,0.0,0.0,80.12
2015,13002,Bestelako ordainsariak,23110,02,0.0,0.0,0.0,0.0,300.0
2015,13101,Aldi baterako laborala,23110,02,145572.25,88000.0,0.0,233572.25,96658.07
2015,13102,Aldi baterako laborala,23110,02,220904.88,0.0,0.0,220904.88,234859.41
2015,16001,Gizarte segurantza,23110,02,117377.06,0.0,0.0,117377.06,107862.89
2015,22105,Arropak,23110,07,2600.0,0.0,0.0,2600.0,2517.16
2015,22799,Kanpoko bestelako lanak,23110,07,1165000.0,0.0,0.0,1165000.0,1038729.58
2015,48001,Giza larrialdietako laguntzak,23130,07,50000.0,0.0,0.0,50000.0,49716.16
2015,48002,Gizarte babeserako aparteko proiektuak,23130,07,474000.0,0.0,0.0,474000.0,471698.56
2015,48003,Dirulaguntzak: familiei,23130,07,260000.0,0.0,0.0,260000.0,260041.09
2015,12002,Oinarrizko ordainketak,23150,02,14846.44,0.0,0.0,14846.44,12668.58
2015,12102,Berariazko osagarria,23150,02,24848.32,0.0,0.0,24848.32,35421.12
2015,16001,Gizarte segurantza,23150,02,10757.28,0.0,0.0,10757.28,14868.05
2015,22699,Beste hainbat gastu,23150,13,26400.0,18000.0,0.0,44400.0,36690.95
2015,48001,Giza larrialdietako laguntzak,23150,13,46400.0,0.0,2000.0,44400.0,38378.94
2015,48002,Gizarte babeserako aparteko proiektuak,23150,13,2500.0,0.0,0.0,2500.0,2000.0
2015,12001,Oinarrizko ordainketak,23160,02,0.0,0.0,0.0,0.0,48396.94
2015,12002,Oinarrizko ordainketak,23160,02,69316.61,0.0,0.0,69316.61,7436.58
2015,12101,Destino osagarria,23160,02,0.0,0.0,0.0,0.0,120714.22
2015,12102,Berariazko osagarria,23160,02,101015.32,0.0,0.0,101015.32,17943.02
2015,16001,Gizarte segurantza,23160,02,46159.95,0.0,0.0,46159.95,30122.82
2015,22699,Beste hainbat gastu,23160,07,0.0,3000.0,0.0,3000.0,420.32
2015,22711,Kanpoko bestelako lanak,23160,07,6500.0,0.0,0.0,6500.0,6523.46
2015,22712,Kanpoko bestelako lanak,23160,07,122500.0,0.0,0.0,122500.0,122137.9
2015,22713,Kanpoko bestelako lanak,23160,07,32500.0,0.0,0.0,32500.0,32185.78
2015,22799,Kanpoko bestelako lanak,23160,07,38000.0,0.0,0.0,38000.0,36800.68
2015,48001,Giza larrialdietako laguntzak,23160,07,3000.0,0.0,3000.0,0.0,0.0
2015,12001,Oinarrizko ordainketak,23170,02,51314.06,0.0,0.0,51314.06,43179.23
2015,12101,Destino osagarria,23170,02,67941.58,0.0,0.0,67941.58,76071.77
2015,13101,Aldi baterako laborala,23170,02,19557.82,0.0,0.0,19557.82,16737.89
2015,13102,Aldi baterako laborala,23170,02,26470.36,0.0,0.0,26470.36,30288.05
2015,16001,Gizarte segurantza,23170,02,44791.92,0.0,0.0,44791.92,46511.46
2015,22199,Bestelako hornidurak,23170,07,23000.0,0.0,0.0,23000.0,22441.53
2015,22698,Beste hainbat gastu,23170,07,0.0,5500.0,0.0,5500.0,5500.0
2015,22707,Azterketa eta lan teknikoak,23170,07,40064.0,12000.0,0.0,52064.0,58023.45
2015,22797,Kanpoko bestelako lanak,23170,07,25000.0,0.0,0.0,25000.0,0.0
2015,22798,Kanpoko bestelako lanak,23170,07,160000.0,0.0,0.0,160000.0,48916.96
2015,22799,Kanpoko bestelako lanak,23170,07,77036.0,0.0,0.0,77036.0,70517.67
2015,48001,Giza larrialdietako laguntzak,23170,07,5500.0,0.0,5500.0,0.0,0.0
2015,48002,Gizarte babeserako aparteko proiektuak,23170,07,2400.0,800.0,0.0,3200.0,4000.0
2015,48003,Dirulaguntzak: familiei,23170,07,74160.0,2840.0,0.0,77000.0,73147.0
2015,62201,Eraikinak eta bestelako eraikuntzak,23170,07,19000.0,11000.0,0.0,30000.0,23262.05
2015,43101,Erakunde autonomoei,23190,11,1361400.0,0.0,107475.16,1253924.84,1214725.11
2015,73101,Erakunde autonomoei,23190,11,30000.0,0.0,0.0,30000.0,30000.0
2015,12001,Oinarrizko ordainketak,32000,02,98560.01,0.0,0.0,98560.01,71822.46
2015,12002,Oinarrizko ordainketak,32000,02,0.0,0.0,0.0,0.0,11450.2
2015,12101,Destino osagarria,32000,02,167877.08,0.0,0.0,167877.08,166452.44
2015,12102,Berariazko osagarria,32000,02,0.0,0.0,0.0,0.0,28539.49
2015,13001,Oinarrizko ordainketak,32000,02,0.0,0.0,0.0,0.0,0.0
2015,13002,Bestelako ordainsariak,32000,02,0.0,0.0,0.0,0.0,0.0
2015,16001,Gizarte segurantza,32000,02,72204.45,0.0,0.0,72204.45,65032.81
2015,22201,Telefono bidezkoak,32000,02,3300.0,0.0,0.0,3300.0,3945.71
2015,62202,Eraikinak eta bestelako eraikuntzak,32000,04,90000.0,0.0,0.0,90000.0,80854.2
2015,62203,Eraikinak eta bestelako eraikuntzak,32000,04,374000.0,0.0,0.0,374000.0,144813.37
2015,22001,Material arrunt ez-inbentariagarria,32000,06,500.0,0.0,0.0,500.0,35.25
2015,22104,Erregaiak eta karburanteak,32000,06,15300.0,0.0,12000.0,3300.0,0.0
2015,22106,Elikagaiak,32000,06,20000.0,0.0,0.0,20000.0,22051.66
2015,22608,Beste hainbat gastu,32000,06,5500.0,0.0,0.0,5500.0,3821.21
2015,22697,Beste hainbat gastu,32000,06,1000.0,0.0,0.0,1000.0,0.0
2015,22698,Beste hainbat gastu,32000,06,8000.0,0.0,0.0,8000.0,7010.11
2015,22699,Beste hainbat gastu,32000,06,4000.0,0.0,0.0,4000.0,0.0
2015,22799,Kanpoko bestelako lanak,32000,06,50000.0,0.0,0.0,50000.0,30505.08
2015,23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",32000,06,500.0,0.0,0.0,500.0,0.0
2015,42102,Mankomunitate eta kontsortzioei,32000,06,22500.0,0.0,0.0,22500.0,18000.0
2015,42201,Bestelako entitate publikoei,32000,06,13000.0,0.0,0.0,13000.0,7799.59
2015,42202,Bestelako entitate publikoei,32000,06,3000.0,0.0,0.0,3000.0,2400.0
2015,42203,Bestelako entitate publikoei,32000,06,12000.0,0.0,0.0,12000.0,7200.0
2015,48101,Entitate eta erakundeei diru-laguntzak,32000,06,3000.0,0.0,0.0,3000.0,2400.0
2015,48102,Dirulaguntzak: asoziazioei,32000,06,3000.0,0.0,0.0,3000.0,1657.15
2015,62901,Bestelako inbertsioak,32000,06,5000.0,0.0,0.0,5000.0,0.0
2015,21101,Eraikinak eta bestelako eraikuntzak,32300,09,40000.0,0.0,0.0,40000.0,21429.24
2015,22101,Energia elektrikoa,32300,09,120000.0,37241.0,0.0,157241.0,134081.15
2015,22103,Gasa,32300,09,155000.0,0.0,37241.0,117759.0,72599.21
2015,22701,Garbiketa,32300,09,645000.0,0.0,0.0,645000.0,522478.44
2015,43101,Erakunde autonomoei,32600,11,1533400.0,0.0,515466.57,1017933.43,1018775.55
2015,73101,Erakunde autonomoei,32600,11,4000.0,0.0,0.0,4000.0,0.0
2015,22799,Kanpoko bestelako lanak,32610,06,35000.0,0.0,0.0,35000.0,10809.0
2015,22799,Kanpoko bestelako lanak,32620,06,330000.0,0.0,83000.0,247000.0,204743.83
2015,22001,Material arrunt ez-inbentariagarria,32700,14,0.0,200.0,0.0,200.0,125.04
2015,22704,Kontratu soziokulturalak,32700,14,0.0,10800.0,0.0,10800.0,4198.5
2015,22799,Kanpoko bestelako lanak,32700,14,15010.0,7875.0,0.0,22885.0,19649.63
2015,23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",32700,14,0.0,200.0,0.0,200.0,0.0
2015,48002,Gizarte babeserako aparteko proiektuak,32700,14,150250.0,0.0,0.0,150250.0,102267.11
2015,48110,Irabazizko xederik gabeko erakundeei,33000,01,0.0,0.0,0.0,0.0,0.0
2015,12001,Oinarrizko ordainketak,33000,02,57182.3,0.0,0.0,57182.3,36119.51
2015,12002,Oinarrizko ordainketak,33000,02,20468.47,0.0,0.0,20468.47,30703.47
2015,12101,Destino osagarria,33000,02,98927.36,0.0,0.0,98927.36,75112.69
2015,12102,Berariazko osagarria,33000,02,47670.35,0.0,0.0,47670.35,91264.07
2015,13001,Oinarrizko ordainketak,33000,02,25471.18,0.0,0.0,25471.18,16205.02
2015,13002,Bestelako ordainsariak,33000,02,33584.18,0.0,0.0,33584.18,28889.68
2015,13101,Aldi baterako laborala,33000,02,0.0,0.0,0.0,0.0,8050.0
2015,16001,Gizarte segurantza,33000,02,76775.34,0.0,0.0,76775.34,85045.34
2015,22201,Telefono bidezkoak,33000,02,1200.0,0.0,0.0,1200.0,860.33
2015,62201,Eraikinak eta bestelako eraikuntzak,33000,04,3169389.0,0.0,0.0,3169389.0,834313.43
2015,22001,Material arrunt ez-inbentariagarria,33000,08,1900.0,0.0,0.0,1900.0,2219.35
2015,22604,Juridikoak,33000,08,10000.0,0.0,0.0,10000.0,9071.67
2015,23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",33000,08,300.0,0.0,0.0,300.0,279.89
2015,21101,Eraikinak eta bestelako eraikuntzak,33000,09,6000.0,0.0,0.0,6000.0,1737.89
2015,22101,Energia elektrikoa,33000,09,43000.0,0.0,0.0,43000.0,57002.22
2015,12001,Oinarrizko ordainketak,33210,02,91748.1,0.0,0.0,91748.1,58742.2
2015,12002,Oinarrizko ordainketak,33210,02,0.0,0.0,0.0,0.0,14900.05
2015,12101,Destino osagarria,33210,02,140176.68,0.0,0.0,140176.68,141513.03
2015,12102,Berariazko osagarria,33210,02,0.0,0.0,0.0,0.0,36258.15
2015,16001,Gizarte segurantza,33210,02,62851.62,0.0,0.0,62851.62,71289.68
2015,22201,Telefono bidezkoak,33210,02,160.0,0.0,0.0,160.0,175.08
2015,22001,Material arrunt ez-inbentariagarria,33210,08,4000.0,0.0,0.0,4000.0,3839.49
2015,22606,Jarduera soziokulturalak,33210,08,14000.0,0.0,0.0,14000.0,17001.08
2015,22704,Kontratu soziokulturalak,33210,08,8000.0,0.0,0.0,8000.0,4410.33
2015,23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",33210,08,600.0,0.0,0.0,600.0,118.46
2015,62601,Informazio-prozesuetarako ekipoak,33210,08,2000.0,0.0,0.0,2000.0,15807.44
2015,62801,Funts bibliografikoak,33210,08,52000.0,0.0,0.0,52000.0,38811.58
2015,22101,Energia elektrikoa,33210,09,10000.0,0.0,0.0,10000.0,8157.07
2015,22103,Gasa,33210,09,6000.0,0.0,0.0,6000.0,3905.52
2015,22701,Garbiketa,33210,09,52000.0,0.0,0.0,52000.0,48780.36
2015,12001,Oinarrizko ordainketak,33220,02,57341.85,0.0,0.0,57341.85,32078.48
2015,12002,Oinarrizko ordainketak,33220,02,96821.48,0.0,0.0,96821.48,14081.7
2015,12101,Destino osagarria,33220,02,0.0,0.0,0.0,0.0,71197.14
2015,12102,Berariazko osagarria,33220,02,0.0,0.0,0.0,0.0,47704.6
2015,16001,Gizarte segurantza,33220,02,41778.26,0.0,0.0,41778.26,37508.7
2015,22001,Material arrunt ez-inbentariagarria,33220,08,10000.0,0.0,0.0,10000.0,10366.69
2015,22699,Beste hainbat gastu,33220,08,5500.0,0.0,0.0,5500.0,5387.38
2015,22704,Kontratu soziokulturalak,33220,08,32000.0,1500.0,0.0,33500.0,32597.52
2015,22799,Kanpoko bestelako lanak,33220,08,7500.0,0.0,0.0,7500.0,6203.5
2015,23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",33220,08,600.0,0.0,0.0,600.0,145.0
2015,48001,Giza larrialdietako laguntzak,33220,08,0.0,12912.0,0.0,12912.0,5555.0
2015,62701,Proiektu konplexuak,33220,08,3000.0,3884.1,0.0,6884.1,7078.98
2015,62702,Proiektu konplexuak,33220,08,6000.0,4500.0,0.0,10500.0,0.0
2015,64301,"Ikerketa, azterketak eta proiektuak",33220,08,18000.0,8954.0,0.0,26954.0,0.0
2015,62203,Eraikinak eta bestelako eraikuntzak,33300,04,0.0,0.0,0.0,0.0,4059.55
2015,22799,Kanpoko bestelako lanak,33300,08,20000.0,0.0,0.0,20000.0,24940.0
2015,62599,Bestelako lanabesak,33300,08,5000.0,0.0,0.0,5000.0,203.28
2015,21101,Eraikinak eta bestelako eraikuntzak,33300,09,6000.0,0.0,0.0,6000.0,4780.49
2015,22201,Telefono bidezkoak,33310,02,1200.0,0.0,0.0,1200.0,626.84
2015,60101,Azpiegitura eta urbanizazioa,33310,04,0.0,80740.6,0.0,80740.6,80740.6
2015,62202,Eraikinak eta bestelako eraikuntzak,33310,04,0.0,250000.0,0.0,250000.0,233751.47
2015,22711,Kanpoko bestelako lanak,33310,08,15000.0,0.0,0.0,15000.0,11501.81
2015,62599,Bestelako lanabesak,33310,08,10000.0,0.0,0.0,10000.0,8985.01
2015,21101,Eraikinak eta bestelako eraikuntzak,33310,09,12000.0,0.0,0.0,12000.0,11939.4
2015,22101,Energia elektrikoa,33310,09,40000.0,0.0,0.0,40000.0,49145.03
2015,22103,Gasa,33310,09,19000.0,0.0,0.0,19000.0,17922.56
2015,22701,Garbiketa,33310,09,98318.0,0.0,0.0,98318.0,98317.32
2015,22201,Telefono bidezkoak,33320,02,100.0,0.0,0.0,100.0,57.01
2015,62202,Eraikinak eta bestelako eraikuntzak,33320,04,0.0,30000.0,0.0,30000.0,22416.09
2015,22702,Segurtasuna,33320,08,10000.0,0.0,0.0,10000.0,2641.99
2015,22704,Kontratu soziokulturalak,33320,08,15000.0,3600.0,0.0,18600.0,15342.41
2015,62901,Bestelako inbertsioak,33320,08,10000.0,0.0,0.0,10000.0,5872.62
2015,22103,Gasa,33320,09,3000.0,0.0,0.0,3000.0,5758.91
2015,22701,Garbiketa,33320,09,40300.0,0.0,0.0,40300.0,39956.2
2015,22199,Bestelako hornidurak,33400,08,5000.0,0.0,0.0,5000.0,4615.26
2015,22605,Bilera eta hitzaldiak,33400,08,6000.0,0.0,0.0,6000.0,1500.0
2015,22606,Jarduera soziokulturalak,33400,08,77950.0,0.0,0.0,77950.0,45449.41
2015,22692,Hainbat gatu,33400,08,10000.0,0.0,0.0,10000.0,7517.88
2015,22694,Hainbat gastu,33400,08,0.0,0.0,0.0,0.0,0.0
2015,22695,Beste hainbat gastu,33400,08,120000.0,86543.0,0.0,206543.0,206736.0
2015,22696,Beste hainbat gastu,33400,08,12000.0,0.0,0.0,12000.0,0.0
2015,22697,Beste hainbat gastu,33400,08,84545.0,0.0,0.0,84545.0,74885.24
2015,22698,Beste hainbat gastu,33400,08,15000.0,0.0,0.0,15000.0,17350.13
2015,22699,Beste hainbat gastu,33400,08,5000.0,0.0,0.0,5000.0,4467.05
2015,22704,Kontratu soziokulturalak,33400,08,22000.0,0.0,0.0,22000.0,22926.98
2015,22705,"Zaintza, gordailuak eta biltegiratzea",33400,08,37000.0,0.0,0.0,37000.0,38501.0
2015,22706,Hauteskunde prozesuak,33400,08,44900.0,0.0,0.0,44900.0,60517.61
2015,22799,Kanpoko bestelako lanak,33400,08,96000.0,0.0,0.0,96000.0,89906.92
2015,48101,Entitate eta erakundeei diru-laguntzak,33400,08,16000.0,0.0,0.0,16000.0,12800.0
2015,48102,Dirulaguntzak: asoziazioei,33400,08,60000.0,20000.0,0.0,80000.0,58886.49
2015,48103,Entitate eta erakundeei diru-laguntzak,33400,08,42500.0,0.0,0.0,42500.0,34000.0
2015,48104,Dirulaguntzak: instituzio eta entitateei,33400,08,43150.0,0.0,0.0,43150.0,34520.0
2015,48105,Aparteko diru-laguntzak,33400,08,5000.0,0.0,0.0,5000.0,500.0
2015,48106,Dirulaguntzak: instituzio eta entitateei,33400,08,6400.0,0.0,0.0,6400.0,5120.0
2015,48107,Dirulaguntzak: instituzio eta entitateei,33400,08,7000.0,5000.0,0.0,12000.0,9600.0
2015,48108,Irabazizko xederik gabeko erakundeei,33400,08,10000.0,0.0,0.0,10000.0,10000.0
2015,48111,Eresbil,33400,08,118000.0,0.0,0.0,118000.0,118000.0
2015,12001,Oinarrizko ordainketak,33510,02,84068.14,0.0,0.0,84068.14,59975.93
2015,12002,Oinarrizko ordainketak,33510,02,0.0,0.0,0.0,0.0,12171.24
2015,12101,Destino osagarria,33510,02,119054.32,0.0,0.0,119054.32,105417.09
2015,12102,Berariazko osagarria,33510,02,0.0,0.0,0.0,0.0,26876.86
2015,16001,Gizarte segurantza,33510,02,55046.19,0.0,0.0,55046.19,54204.82
2015,22201,Telefono bidezkoak,33510,02,1000.0,0.0,0.0,1000.0,453.08
2015,22001,Material arrunt ez-inbentariagarria,33510,10,1000.0,0.0,0.0,1000.0,1210.99
2015,22601,Kanonak,33510,10,1700.0,0.0,0.0,1700.0,1700.0
2015,22603,"Argitalpenak, publizitatea eta propaganda",33510,10,2000.0,0.0,0.0,2000.0,1396.34
2015,22606,Jarduera soziokulturalak,33510,10,61000.0,0.0,0.0,61000.0,61650.81
2015,22607,Beste hainbat gastu,33510,10,8000.0,0.0,0.0,8000.0,7264.92
2015,22697,Beste hainbat gastu,33510,10,4000.0,0.0,0.0,4000.0,4800.0
2015,22698,Beste hainbat gastu,33510,10,4000.0,0.0,0.0,4000.0,713.9
2015,22699,Beste hainbat gastu,33510,10,4000.0,7000.0,0.0,11000.0,10588.34
2015,22712,Kanpoko bestelako lanak,33510,10,24000.0,11000.0,0.0,35000.0,31798.5
2015,22795,Kanpoko bestelako lanak,33510,10,8000.0,0.0,0.0,8000.0,7412.62
2015,22796,Kanpoko bestelako lanak,33510,10,3000.0,0.0,0.0,3000.0,4638.4
2015,22797,Kanpoko bestelako lanak,33510,10,0.0,10000.0,0.0,10000.0,6000.0
2015,22799,Kanpoko bestelako lanak,33510,10,0.0,9500.0,0.0,9500.0,10242.94
2015,23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",33510,10,1000.0,0.0,0.0,1000.0,900.69
2015,48101,Entitate eta erakundeei diru-laguntzak,33510,10,45000.0,0.0,1500.0,43500.0,43014.28
2015,48102,Dirulaguntzak: asoziazioei,33510,10,7000.0,0.0,0.0,7000.0,5600.0
2015,48103,Entitate eta erakundeei diru-laguntzak,33510,10,24000.0,0.0,0.0,24000.0,19200.0
2015,48104,Dirulaguntzak: instituzio eta entitateei,33510,10,72000.0,0.0,0.0,72000.0,57600.0
2015,48105,Aparteko diru-laguntzak,33510,10,10000.0,0.0,10000.0,0.0,0.0
2015,48106,Dirulaguntzak: instituzio eta entitateei,33510,10,3000.0,0.0,3000.0,0.0,0.0
2015,48107,Dirulaguntzak: instituzio eta entitateei,33510,10,5000.0,0.0,5000.0,0.0,0.0
2015,48108,Irabazizko xederik gabeko erakundeei,33510,10,0.0,0.0,0.0,0.0,0.0
2015,48109,Irabazizko xederik gabeko erakundeei,33510,10,0.0,8000.0,0.0,8000.0,8000.0
2015,60901,Bestelako inbertsioak,33510,10,0.0,25000.0,0.0,25000.0,0.0
2015,12001,Oinarrizko ordainketak,33520,02,165047.26,0.0,0.0,165047.26,119440.77
2015,12002,Oinarrizko ordainketak,33520,02,19359.69,0.0,0.0,19359.69,36385.11
2015,12101,Destino osagarria,33520,02,200494.98,0.0,0.0,200494.98,201118.73
2015,12102,Berariazko osagarria,33520,02,32358.06,0.0,0.0,32358.06,72759.71
2015,16001,Gizarte segurantza,33520,02,113077.46,0.0,0.0,113077.46,115615.64
2015,62301,Makineria,33520,04,0.0,14946.56,0.0,14946.56,0.0
2015,22001,Material arrunt ez-inbentariagarria,33520,10,2000.0,0.0,0.0,2000.0,4197.34
2015,22104,Erregaiak eta karburanteak,33520,10,12000.0,0.0,0.0,12000.0,4973.46
2015,22402,Ibilgailuenak,33520,10,550.0,0.0,0.0,550.0,301.76
2015,22603,"Argitalpenak, publizitatea eta propaganda",33520,10,3000.0,0.0,0.0,3000.0,1914.81
2015,22605,Bilera eta hitzaldiak,33520,10,8000.0,0.0,0.0,8000.0,6325.29
2015,22711,Kanpoko bestelako lanak,33520,10,8000.0,10000.0,0.0,18000.0,12669.77
2015,23001,"Pertsonalaren dietak, garraioa eta lekualdaketa",33520,10,1000.0,0.0,0.0,1000.0,174.98
2015,22101,Energia elektrikoa,33700,09,10000.0,0.0,0.0,10000.0,14134.7
