#Partida,Código ,Descripción,Ppto. Inicial,Ppto. Definitivo,Retenciones,Autorizado,Disponible,Dispuesto,Obligación,ME,Pago,Año,Funcional,Dirección,Capítulo,Sección,Orgánica
1 02.224.99.933.00 2019,4443.0,Seguro responsabilidad civil,40000.0,40000.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,2019,93300,,2,,02
1 02.226.02.912.00 2019,4444.0,Gastos protocolo,8000.0,8000.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,2019,91200,,2,,02
1 02.226.03.323.00 2019,4445.0,Publicidad,2700.0,2700.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,2019,32300,,2,,02
1 02.226.03.326.01 2019,4446.0,Publicidad,800.0,800.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,2019,32601,,2,,02
1 02.226.03.334.00 2019,4447.0,Publicidad,20000.0,20000.0,0.0,8119.1,11880.9,8119.1,0.0,0.0,0.0,2019,33400,,2,,02
1 02.226.03.335.10 2019,4448.0,Publicidad,4500.0,4500.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,2019,33510,,2,,02
1 02.226.03.342.00 2019,5884.0,Publicidad Polideportivo,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2019,34200,,2,,02
1 02.226.03.912.00 2019,4449.0,Publicidad,23000.0,23000.0,0.0,0.0,23000.0,0.0,0.0,0.0,0.0,2019,91200,,2,,02
1 02.226.03.920.00 2019,5174.0,Servicio comunicacion,28000.0,28000.0,0.0,0.0,28000.0,0.0,0.0,0.0,0.0,2019,92000,,2,,02
1 02.226.03.920.30 2019,4450.0,Publicaciones,6000.0,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,2019,92030,,2,,02
1 02.226.03.932.00 2019,4451.0,Anuncios recaudacion,1500.0,1500.0,0.0,1458.05,41.95,1458.05,1458.05,0.0,0.0,2019,93200,,2,,02
1 02.226.04.920.00 2019,4452.0,Asesoria jurídica,30000.0,30000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,2019,92000,,2,,02
1 02.226.06.231.03 2019,4453.0,Proyectos,20000.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,2019,23103,,2,,02
1 02.226.06.323.00 2019,4454.0,Actividades culturales,11000.0,11000.0,0.0,0.0,11000.0,0.0,0.0,0.0,0.0,2019,32300,,2,,02
1 02.226.06.326.01 2019,4455.0,Conciertos,20000.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,2019,32601,,2,,02
1 02.226.06.334.00 2019,4456.0,Actividades culturales,153400.0,153400.0,0.0,0.0,153400.0,0.0,0.0,0.0,0.0,2019,33400,,2,,02
1 02.226.06.335.00 2019,4457.0,Actividades Euskara,25200.0,25200.0,0.0,0.0,25200.0,0.0,0.0,0.0,0.0,2019,33500,,2,,02
1 02.226.06.338.00 2019,4458.0,Organizacion fiestas,200000.0,200000.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,2019,33800,,2,,02
1 02.226.06.341.00 2019,5885.0,Programa igualdad deporte,8000.0,8000.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,2019,34100,,2,,02
1 02.226.06.342.00 2019,4459.0,Actividades deporte,15500.0,15500.0,0.0,0.0,15500.0,0.0,0.0,0.0,0.0,2019,34200,,2,,02
1 02.226.06.920.30 2019,5615.0,Memoria histórica,21000.0,21000.0,0.0,0.0,21000.0,0.0,0.0,0.0,0.0,2019,92030,,2,,02
1 02.226.95.231.00 2019,4462.0,Programa Hezkidetza,60000.0,60000.0,0.0,42000.0,18000.0,42000.0,0.0,0.0,0.0,2019,23100,,2,,02
1 02.226.95.231.02 2019,4463.0,Plan Acogida,20000.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,2019,23102,,2,,02
1 02.226.96.172.30 2019,4464.0,EskolaAgenda21,14000.0,14000.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,2019,17230,,2,,02
1 02.226.96.231.00 2019,4465.0,Talleres Igualdad,35000.0,35000.0,0.0,0.0,35000.0,0.0,0.0,0.0,0.0,2019,23100,,2,,02
1 02.226.96.231.02 2019,4466.0,Otros gastos,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2019,23102,,2,,02
1 02.226.97.231.00 2019,4468.0,Otros programas Igualdad,70000.0,70000.0,0.0,20000.0,50000.0,20000.0,0.0,0.0,0.0,2019,23100,,2,,02
1 02.226.97.231.03 2019,4872.0,Cooperacion Wukro,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2019,23103,,2,,02
1 02.226.97.241.00 2019,5848.0,Iturola-coworking,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2019,24100,,2,,02
1 02.226.97.241.01 2019,4469.0,Gastos funcionamiento,1700.0,1700.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,2019,24101,,2,,02
1 02.226.97.241.02 2019,4873.0,Gastos funcionamiento,2500.0,2500.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,2019,24102,,2,,02
1 02.226.97.326.01 2019,4874.0,Publicaciones,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2019,32601,,2,,02
1 02.226.97.335.10 2019,4875.0,Aniversario,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2019,33510,,2,,02
1 02.226.97.335.50 2019,4470.0,Revista Gaztetxo,5100.0,5100.0,0.0,0.0,5100.0,0.0,0.0,0.0,0.0,2019,33550,,2,,02
1 02.226.97.920.00 2019,4471.0,Anucios oficiales,40000.0,40000.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,2019,92000,,2,,02
1 02.226.97.924.00 2019,4472.0,Azoka 2.mano,3700.0,3700.0,0.0,0.0,3700.0,0.0,0.0,0.0,0.0,2019,92400,,2,,02
1 02.226.98.132.00 2019,4473.0,Educacion Vial,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,2019,13200,,2,,02
1 02.226.98.172.30 2019,4474.0,Agenda21,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,2019,17230,,2,,02
1 02.226.98.231.01 2019,4475.0,Campañas sensibilizacion,4000.0,4000.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,2019,23101,,2,,02
1 02.226.98.231.90 2019,5816.0,KAROBIETA 24-GASTUAK,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2019,23190,,2,,02
1 02.226.98.241.00 2019,4477.0,Servicio Orientacion Empleo,60000.0,60000.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,2019,24100,,2,,02
1 02.226.98.324.10 2019,4478.0,Gastos funcionamiento,14000.0,14000.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,2019,32410,,2,,02
1 02.226.98.326.01 2019,4876.0,Instrumentos,6800.0,6800.0,0.0,0.0,6800.0,0.0,0.0,0.0,0.0,2019,32601,,2,,02
1 02.226.98.332.10 2019,5886.0,Servicio Autoprestamo,8000.0,8000.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,2019,33210,,2,,02
1 02.226.98.335.00 2019,4877.0,Actos Euskara,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,2019,33500,,2,,02
1 02.226.98.335.10 2019,4479.0,Otras Actividades Euskaltegia,2500.0,2500.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,2019,33510,,2,,02
1 02.226.98.335.50 2019,4480.0,Programa Ikasleen txokoa,5300.0,5300.0,0.0,0.0,5300.0,0.0,0.0,0.0,0.0,2019,33550,,2,,02
1 02.226.98.920.00 2019,5617.0,Vajilla eventos,4000.0,4000.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,2019,92000,,2,,02
1 02.226.98.920.30 2019,5618.0,Eusko Ikaskuntza,300.0,300.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,2019,92030,,2,,02
1 02.226.98.933.00 2019,4482.0,Daños particulares,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2019,93300,,2,,02
1 02.226.99.132.00 2019,4483.0,Otros gastos,9000.0,9000.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,2019,13200,,2,,02
1 02.226.99.135.00 2019,5887.0,Otros gastos proteccion civil,4000.0,4000.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,2019,13500,,2,,02
1 02.226.99.151.10 2019,5177.0,Gastos Gestion,20000.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,2019,15110,,2,,02
1 02.226.99.172.20 2019,4484.0,Otros gastos,25500.0,25500.0,0.0,0.0,25500.0,0.0,0.0,0.0,0.0,2019,17220,,2,,02
1 02.226.99.231.01 2019,4485.0,Otros gastos,9257.0,9257.0,0.0,0.0,9257.0,0.0,0.0,0.0,0.0,2019,23101,,2,,02
1 02.226.99.231.03 2019,4486.0,Otros gastos,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2019,23103,,2,,02
1 02.226.99.241.00 2019,4878.0,Actuaciones Desarrollo Local,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,2019,24100,,2,,02
1 02.226.99.241.03 2019,4487.0,Gastos funcionamiento,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2019,24103,,2,,02
1 02.226.99.323.20 2019,4488.0,Otros gastos,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,2019,32320,,2,,02
1 02.226.99.323.30 2019,4489.0,Otos gastos,1500.0,1500.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,2019,32330,,2,,02
1 02.226.99.326.01 2019,4490.0,Otros gastos,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2019,32601,,2,,02
1 02.226.99.332.10 2019,4491.0,Otros gastos,45000.0,45000.0,0.0,0.0,45000.0,0.0,0.0,0.0,0.0,2019,33210,,2,,02
1 02.226.99.334.00 2019,4492.0,Otros gastos,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2019,33400,,2,,02
1 02.226.99.335.00 2019,4493.0,Otros gastos,600.0,600.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,2019,33500,,2,,02
1 02.226.99.335.10 2019,4494.0,Actividades Euskaltegia,1500.0,1500.0,0.0,440.0,1060.0,440.0,440.0,0.0,0.0,2019,33510,,2,,02
1 02.226.99.335.20 2019,4495.0,Programa Buruntzaldea,30000.0,30000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,2019,33520,,2,,02
1 02.226.99.335.30 2019,4496.0,Otros gastos,900.0,900.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,2019,33530,,2,,02
1 02.226.99.335.40 2019,4497.0,Otros gastos,6000.0,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,2019,33540,,2,,02
1 02.226.99.335.50 2019,4498.0,Otros gastos,12000.0,12000.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,2019,33550,,2,,02
1 02.226.99.338.00 2019,4499.0,Otros gastos,7000.0,7000.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,2019,33800,,2,,02
1 02.226.99.342.00 2019,4500.0,Otros gastos,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,2019,34200,,2,,02
1 02.226.99.342.01 2019,4501.0,Otros gastos,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2019,34201,,2,,02
1 02.226.99.432.00 2019,4502.0,Otros gastos,36000.0,36000.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,2019,43200,,2,,02
1 02.226.99.912.00 2019,4503.0,Otros gastos,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,2019,91200,,2,,02
1 02.226.99.920.00 2019,4504.0,Otros gastos,25000.0,25000.0,0.0,1607.35,23392.65,1607.35,1607.35,0.0,0.0,2019,92000,,2,,02
1 02.226.99.920.11 2019,4505.0,Seguridad-salud laboral,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2019,92011,,2,,02
1 02.226.99.920.30 2019,4506.0,Otros gastos,12000.0,12000.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,2019,92030,,2,,02
1 02.226.99.924.00 2019,4507.0,Programas participación,90000.0,90000.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,2019,92400,,2,,02
1 02.226.99.933.00 2019,4510.0,Gastos Alokabide,5500.0,5500.0,0.0,0.0,5500.0,0.0,0.0,0.0,0.0,2019,93300,,2,,02
1 02.227.01.334.00 2019,5619.0,Apoyo produccion cultural,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,2019,33400,,2,,02
1 02.227.04.231.03 2019,4476.0,Programa GazteTxokoa,90000.0,90000.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,2019,23103,,2,,02
1 02.227.04.323.20 2019,4511.0,Programa.Ingurugiro-hezkuntza,15000.0,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,2019,32320,,2,,02
1 02.227.04.326.02 2019,4512.0,Servicio Kantuz,65000.0,65000.0,0.0,0.0,65000.0,0.0,0.0,0.0,0.0,2019,32602,,2,,02
1 02.227.04.334.00 2019,5888.0,comunicacion,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,2019,33400,,2,,02
1 02.227.04.334.10 2019,4513.0,Servicio Tallleres,88000.0,88000.0,0.0,0.0,88000.0,0.0,0.0,0.0,0.0,2019,33410,,2,,02
1 02.227.04.342.00 2019,4515.0,Servicio monitor,268000.0,268000.0,0.0,0.0,268000.0,0.0,0.0,0.0,0.0,2019,34200,,2,,02
1 02.227.04.432.00 2019,5835.0,Plan acciones turismo,15000.0,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,2019,43200,,2,,02
1 02.227.07.151.10 2019,5889.0,Plan Energia estudios,75000.0,75000.0,0.0,0.0,75000.0,0.0,0.0,0.0,0.0,2019,15110,,2,,02
1 02.227.07.172.20 2019,4516.0,Estudios-proyectos,115000.0,115000.0,0.0,0.0,115000.0,0.0,0.0,0.0,0.0,2019,17220,,2,,02
1 02.227.07.231.00 2019,5620.0,Programa. Violencia genero,15000.0,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,2019,23100,,2,,02
1 02.227.07.231.09 2019,5890.0,Gastos  gestion,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,2019,23109,,2,,02
1 02.227.07.323.00 2019,4517.0,Programa Hezkuntza,62000.0,62000.0,0.0,0.0,62000.0,0.0,0.0,0.0,0.0,2019,32300,,2,,02
1 02.227.07.912.00 2019,4519.0,Estudios asesoria,15000.0,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,2019,91200,,2,,02
1 02.227.07.920.00 2019,5822.0,Contrat.Proteccion datos,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,2019,92000,,2,,02
1 02.227.07.931.00 2019,4520.0,Auditoria,29000.0,29000.0,0.0,15100.8,13899.2,15100.8,0.0,0.0,0.0,2019,93100,,2,,02
1 02.227.09.932.00 2019,4521.0,Servicio recaudacion,6000.0,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,2019,93200,,2,,02
1 02.227.97.912.00 2019,5621.0,Servicio Comunicación,36000.0,36000.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,2019,91200,,2,,02
1 02.227.98.132.00 2019,4522.0,Perros abandonados,4000.0,4000.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,2019,13200,,2,,02
1 02.227.98.342.00 2019,4524.0,Servicio socorrista,113000.0,113000.0,0.0,0.0,113000.0,0.0,0.0,0.0,0.0,2019,34200,,2,,02
1 02.227.98.342.01 2019,4525.0,Mantenimiento,11000.0,11000.0,0.0,0.0,11000.0,0.0,0.0,0.0,0.0,2019,34201,,2,,02
1 02.227.98.933.00 2019,5622.0,Banco Alimentos,13100.0,13100.0,0.0,13068.0,32.0,13068.0,1089.0,1089.0,1089.0,2019,93300,,2,,02
1 02.227.99.231.00 2019,5891.0,Genero,45000.0,45000.0,0.0,37631.0,7369.0,37631.0,0.0,0.0,0.0,2019,23100,,2,,02
1 02.227.99.323.30 2019,4527.0,Servicio comedor,62740.0,62740.0,0.0,0.0,62740.0,0.0,0.0,0.0,0.0,2019,32330,,2,,02
1 02.227.99.334.10 2019,4528.0,Servicio Talleres,39000.0,39000.0,0.0,0.0,39000.0,0.0,0.0,0.0,0.0,2019,33410,,2,,02
1 02.227.99.335.40 2019,4529.0,Servicio Udalekuak,23000.0,23000.0,0.0,0.0,23000.0,0.0,0.0,0.0,0.0,2019,33540,,2,,02
1 02.227.99.341.00 2019,5892.0,Progr. Osasun Mapeoa,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2019,34100,,2,,02
1 02.227.99.342.00 2019,4530.0,Otros contratos,12000.0,12000.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,2019,34200,,2,,02
1 02.227.99.342.01 2019,4531.0,Servicio socorrista,123000.0,123000.0,0.0,0.0,123000.0,0.0,0.0,0.0,0.0,2019,34201,,2,,02
1 02.227.99.432.00 2019,5893.0,servicio audiogida,30000.0,30000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,2019,43200,,2,,02
1 02.227.99.912.00 2019,4532.0,Programa Bizikidetza,42150.0,42150.0,0.0,0.0,42150.0,0.0,0.0,0.0,0.0,2019,91200,,2,,02
1 02.227.99.920.00 2019,4533.0,Otros contratos,45000.0,45000.0,0.0,4.51,44995.49,4.51,4.51,4.51,0.0,2019,92000,,2,,02
1 02.227.99.920.11 2019,4534.0,Servicio Seguridad-salud laboral,19000.0,19000.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,2019,92011,,2,,02
1 02.227.99.920.20 2019,4880.0,Trabajos exteriores,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,2019,92020,,2,,02
1 02.227.99.920.30 2019,5186.0,Patrimonio,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,2019,92030,,2,,02
1 02.230.01.912.00 2019,4535.0,Dietas,4000.0,4000.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,2019,91200,,2,,02
1 02.230.01.920.10 2019,4536.0,Dietas personal,7000.0,7000.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,2019,92010,,2,,02
1 02.332.01.011.00 2019,4537.0,Intereses prestamo,9000.0,9000.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,2019,01100,,3,,02
1 02.369.01.011.00 2019,4539.0,Gastos financieros,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2019,01100,,3,,02
1 02.421.01.922.00 2019,4543.0,Udalbiltza.Cuota,50000.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,2019,92200,,4,,02
1 02.422.01.241.00 2019,4545.0,Convenio comarcal Beterri,135789.0,135789.0,0.0,0.0,135789.0,0.0,0.0,0.0,0.0,2019,24100,,4,,02
1 02.422.01.326.03 2019,4541.0,Subvenciones.EPA,3577.0,3577.0,0.0,0.0,3577.0,0.0,0.0,0.0,0.0,2019,32603,,4,,02
1 02.422.01.432.00 2019,4544.0,Convenio asociacion Behemendi,16300.0,16300.0,0.0,0.0,16300.0,0.0,0.0,0.0,0.0,2019,43200,,4,,02
1 02.422.01.922.00 2019,4542.0,Eudel. Cuota,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,2019,92200,,4,,02
1 02.431.01.231.90 2019,5623.0,Aportacion ordinaria,2316941.0,2316941.0,0.0,2516.8,2314424.2,2516.8,0.0,0.0,0.0,2019,23190,,4,,02
1 02.431.01.943.20 2019,4547.0,Aportacion. Udala-Ereñotzu,409731.0,409731.0,0.0,1742.4,407988.6,1742.4,0.0,0.0,0.0,2019,94320,,4,,02
1 02.471.01.334.00 2019,4548.0,Concesion servicio Cine,30000.0,30000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,2019,33400,,4,,02
1 02.480.01.151.10 2019,5843.0,SUBV.REHABILITACION VIVIENDAS,100000.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,2019,15110,,4,,02
1 02.480.01.231.03 2019,4563.0,Subv.Alquiler vivienda,136000.0,136000.0,0.0,0.0,136000.0,0.0,0.0,0.0,0.0,2019,23103,,4,,02
1 02.480.01.231.04 2019,4884.0,Subv.Alguiler vivienda,83000.0,83000.0,0.0,0.0,83000.0,0.0,0.0,0.0,0.0,2019,23104,,4,,02
1 02.480.01.334.00 2019,5624.0,Subv.Creacion Artistica,10000.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2019,33400,,4,,02
1 02.480.01.335.10 2019,4550.0,Becas Euskaltegia,33000.0,33000.0,0.0,0.0,33000.0,0.0,0.0,0.0,0.0,2019,33510,,4,,02
1 02.480.01.920.30 2019,4561.0,Beca investigacion,8000.0,8000.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,2019,92030,,4,,02
1 02.481.01.135.00 2019,4883.0,Convenio Asociación Dya,3500.0,3500.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,2019,13500,,4,,02
1 02.481.01.231.01 2019,4551.0,Cuota.Euskal Fondoa,3559.0,3559.0,0.0,0.0,3559.0,0.0,0.0,0.0,0.0,2019,23101,,4,,02
1 02.481.01.241.00 2019,4552.0,Conveio asociación Berriak,16500.0,16500.0,0.0,0.0,16500.0,0.0,0.0,0.0,0.0,2019,24100,,4,,02
1 02.481.01.323.00 2019,4553.0,Subv.Actividades escolares,18400.0,18400.0,0.0,0.0,18400.0,0.0,0.0,0.0,0.0,2019,32300,,4,,02
1 02.481.01.334.00 2019,4555.0,Subv. Concurrencia,80000.0,80000.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,2019,33400,,4,,02
1 02.481.01.334.20 2019,4556.0,Convenio Musika Banda,83459.0,83459.0,0.0,0.0,83459.0,0.0,0.0,0.0,0.0,2019,33420,,4,,02
1 02.481.01.334.30 2019,4557.0,Convenio Txistulari Taldea,38813.0,38813.0,0.0,0.0,38813.0,0.0,0.0,0.0,0.0,2019,33430,,4,,02
1 02.481.01.335.00 2019,4558.0,Subvencion concurrencia,54000.0,54000.0,0.0,0.0,54000.0,0.0,0.0,0.0,0.0,2019,33500,,4,,02
1 02.481.01.341.00 2019,4559.0,Subv.concurrencia,55000.0,55000.0,0.0,0.0,55000.0,0.0,0.0,0.0,0.0,2019,34100,,4,,02
1 02.481.01.912.00 2019,4560.0,Subv. Directas,17000.0,17000.0,0.0,0.0,17000.0,0.0,0.0,0.0,0.0,2019,91200,,4,,02
1 02.481.02.231.01 2019,4562.0,Subv.Tercer Mundo,172052.0,172052.0,0.0,0.0,172052.0,0.0,0.0,0.0,0.0,2019,23101,,4,,02
1 02.481.02.334.10 2019,4564.0,Subv.Concurrencia,106000.0,106000.0,0.0,0.0,106000.0,0.0,0.0,0.0,0.0,2019,33410,,4,,02
1 02.481.02.335.00 2019,4565.0,Subvencion Directas,146200.0,146200.0,0.0,0.0,146200.0,0.0,0.0,0.0,0.0,2019,33500,,4,,02
1 02.481.02.341.00 2019,5188.0,Subv. Eskola Kirola,55500.0,55500.0,0.0,0.0,55500.0,0.0,0.0,0.0,0.0,2019,34100,,4,,02
1 02.481.02.912.00 2019,4567.0,Grupos politicos,81200.0,81200.0,0.0,5905.0,75295.0,5905.0,5905.0,5905.0,5905.0,2019,91200,,4,,02
1 02.481.03.231.01 2019,4885.0,Proyectos Euskal Fondoa,51392.0,51392.0,0.0,0.0,51392.0,0.0,0.0,0.0,0.0,2019,23101,,4,,02
1 02.481.03.231.02 2019,4568.0,Convenio Asociacion Amher,65000.0,65000.0,0.0,65000.0,0.0,65000.0,16250.0,16250.0,16250.0,2019,23102,,4,,02
1 02.481.03.231.09 2019,5894.0,Convenio asociacion Fiare,20000.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,2019,23109,,4,,02
1 02.481.03.341.00 2019,4569.0,Subv. Club-deporte,76739.0,76739.0,0.0,0.0,76739.0,0.0,0.0,0.0,0.0,2019,34100,,4,,02
1 02.481.04.341.00 2019,4571.0,Subv.concurrencia deporte,9088.0,9088.0,0.0,0.0,9088.0,0.0,0.0,0.0,0.0,2019,34100,,4,,02
1 02.481.05.924.00 2019,4572.0,Subvencion. Auzolan,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,2019,92400,,4,,02
1 02.500.01.929.00 2019,4509.0,Credito Global-Corriente,270433.0,270433.0,0.0,0.0,270433.0,0.0,0.0,0.0,0.0,2019,92900,,5,,02
1 02.500.02.929.00 2019,5895.0,Credito Global-Incremento retributivo,211229.0,211229.0,0.0,0.0,211229.0,0.0,0.0,0.0,0.0,2019,92900,,5,,02
1 02.500.03.929.00 2019,5896.0,Credito Global-Valoracion puestos,500000.0,500000.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,2019,92900,,5,,02
1 02.500.04.929.00 2019,5844.0,Credito Global-Inversiones,608164.0,608164.0,0.0,0.0,608164.0,0.0,0.0,0.0,0.0,2019,92900,,5,,02
1 02.601.01.151.10 2019,4573.0,Bidegorri Sorgintxulo-Latsunbe,100000.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
1 02.601.01.151.20 2019,5845.0,Galarreta-Sistema General,1198530.0,1198530.0,0.0,0.0,1198530.0,0.0,0.0,0.0,0.0,2019,15120,,6,,02
1 02.601.02.151.10 2019,5625.0,Recuperacion cantera,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
1 02.601.02.151.20 2019,5897.0,Galarreta-06-ambito,1577699.0,1577699.0,0.0,0.0,1577699.0,0.0,0.0,0.0,0.0,2019,15120,,6,,02
1 02.601.04.151.10 2019,5813.0,Karabel aparcamiento,60000.0,60000.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
1 02.601.05.151.10 2019,5898.0,Edificio Urumea-Elkano,40000.0,40000.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
1 02.623.02.133.00 2019,5611.0,Camaras tráfico,15000.0,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,2019,13300,,6,,02
1 02.623.02.151.10 2019,5899.0,Plan Energia. Inversiones,75000.0,75000.0,0.0,0.0,75000.0,0.0,0.0,0.0,0.0,2019,15110,,6,,02
1 02.624.01.132.00 2019,5630.0,Vehiculo eléctrico.Guardia Municipal,15000.0,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,2019,13200,,6,,02
1 02.625.01.332.10 2019,5900.0,Equipamiento,30000.0,30000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,2019,33210,,6,,02
1 02.625.01.920.00 2019,4887.0,Mobiliario,6000.0,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,2019,92000,,6,,02
1 02.626.01.920.20 2019,4580.0,Equipos informatica,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,2019,92020,,6,,02
1 02.628.01.332.10 2019,4581.0,Fondos bibliográficos,44000.0,44000.0,0.0,596.0,43404.0,596.0,596.0,0.0,0.0,2019,33210,,6,,02
